Date,AGG,DBC,DFE,DIA,DXJ,EEM,EFA,EWG,EWH,EWI,EWT,EWU,EWW,EWY,EWZ,EZU,FEZ,FXI,GDX,GLD,IAU,IBB,ITB,IVV,IWD,IWM,IYR,KBE,KRE,LQD,OIL,SDS,SH,SLV,SPY,USO,VGK,VNQ,VTI,VWO,XHB,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,USDOLLAR
2014-08-08,1339201,631506,523106,5412693,6458867,53612359,15434193,6220587,2341030,19423644,9274693,1454098,1874762,4572178,15504235,4686704,2507617,20319051,13863457,5729316,1547596,1252636,2253719,3053260,2333560,32667219,6757024,990717,2493273,1048326,95510,9061019,4164148,4129159,117014384,2254096,4656898,2574155,1566847,13077171,8264471,4269097,11586395,51165794,11882697,6022790,5259427,20010139,5472579,5580481,1477641,9036135,0
2014-08-11,1632940,535524,360422,5764166,2650940,49923985,10497557,9333434,1502793,2920593,4394277,2105824,3079086,2130217,17538633,1784686,1625453,17555221,13519522,3165498,1059786,661651,1819264,3113735,2175254,31002727,9721255,706024,2103632,770895,72923,5903966,2624259,3417729,74543691,1886185,7568979,2307347,1981877,9570111,4578620,5491698,11203566,22779255,7057076,6507689,23734623,8570624,4700622,5032547,2589956,4044744,0
2014-08-12,876046,1048781,215892,3274277,2492745,36824539,12398400,3994100,2347885,5982609,3724375,1741959,1439885,1679681,15590001,9501237,1591948,12737319,31402709,4613407,2235505,816131,1222507,2505838,2953285,31190063,3882913,427665,1684548,1927352,145576,5360606,1575495,4297439,73631640,2885523,3102465,1510403,1375270,10632867,3703687,7297181,9998142,21998396,11550877,6704924,3954179,6880055,2878463,3127073,1470460,5907831,0
2014-08-13,3471734,849300,849846,2843964,2193274,49491868,12378658,4639053,3698102,3679448,5184058,938540,1827787,1830552,49963809,7279311,5407201,15352538,16989380,3969676,1500791,1096243,1864364,1985740,852864,23126108,5739375,493029,1418333,2260622,141446,5250319,2583595,6755190,69046544,2443686,3410515,1847241,1209649,8845136,1936873,4308844,6488951,22635477,7600518,5492695,2704297,6793266,4751902,3394595,1306164,4166808,0
2014-08-14,1072886,949939,341915,2752417,1600036,33152137,11941585,5478309,1281977,6369278,3567205,683525,1185623,1061429,15098866,4887116,1103246,12213320,27201705,3348451,1485611,932273,2848802,2090538,1411257,20882065,6522560,442840,2897983,1694221,150495,6115285,1954387,3490359,57370793,7901243,3508004,2020524,1850375,4965419,3914084,3607294,7617630,21900451,7470622,4614659,2196061,6018708,4797399,5599619,721409,7089991,0
2014-08-15,2593232,1351069,1143041,7032489,3952462,66006084,23432917,18408217,4524586,3988920,7975972,7183743,1583238,2436729,21611823,12749697,5412164,16492532,29043535,13071958,5332819,1081494,2269134,4850604,2323195,53716386,9707591,1141276,4038322,1729501,269245,14171814,3959047,11626875,139950669,5321639,7914653,2972420,3760319,11960898,3299374,4439497,11075331,39795968,11193022,8910873,4542664,9713870,7777642,6432625,1136410,3586217,0
2014-08-18,1424390,2842244,353550,2976485,3739405,38362101,11630658,3776406,2019039,2071290,5175127,2490514,1233694,1940847,15185762,4844570,1560452,16742765,16707047,4953347,1175491,1302339,3002635,8800862,2351832,33289919,15037997,640847,1153241,1624208,220832,6507210,3280032,3162720,75424360,2778182,6548517,2328200,2718599,6372190,5682960,5348105,8597847,25114442,7944340,4247989,4427579,8190824,7448758,4756157,1670851,3160500,0
2014-08-19,1820733,792812,204207,3057442,3876783,33592713,8514394,7796118,3208234,1697473,11122736,1052409,1365251,1382907,15675898,5385819,1246471,10315354,20323330,4878772,1457675,959058,5528051,3773246,1298146,22692899,7832251,551284,1284380,1558997,212402,4830929,2044308,5989569,59134709,4028556,2210446,1893480,1896845,6587178,8766392,3144591,5998042,20205407,6246495,5047776,2627895,7718748,3874865,3746900,1143818,3798728,0
2014-08-20,929463,677213,157711,3108856,2540931,30890787,11419424,13086366,31297679,2904424,2812697,987393,1027823,2138013,13547996,1328312,1539597,11130990,15985219,4395911,5458706,668288,3661105,1989908,886904,26266947,15038078,502985,2176224,746698,239090,5805813,2256415,4176076,72762541,3182164,3817568,2361140,2929799,7220201,4267199,4800426,5947976,26540632,26421385,7005292,5580009,5586999,4513780,5003987,911176,3579746,0
2014-08-21,775579,727017,199454,2652896,3944798,35476948,8523587,6110918,2455278,3911066,4785763,2454999,1933704,1725258,11934218,4601771,1459452,14615339,47056297,8010459,3065914,1133427,2430488,2237430,828879,33023174,4645110,1368456,2422531,1817855,111079,5678450,1636489,4114692,67790690,3888135,3057947,2436898,1592271,8392788,3434149,1362867,5567212,37392668,9971763,3454481,1723991,8549068,3125885,1999257,1015491,3661088,0
2014-08-22,801920,2264963,173876,5152335,2030842,45995835,9000910,2882240,2104707,2380153,4416123,2213560,2156072,1411551,13752777,5404688,1796577,15073082,15593628,4739968,3309990,576949,2061427,2277946,1051636,30102031,8299610,664577,2406456,1014480,290121,6968526,3545554,4445595,76107359,3906508,3772374,2568678,1746499,7724548,2212802,1807199,7383394,24652642,5621920,4407968,5176513,6889884,3249218,3290660,727105,2682793,0
2014-08-25,3473776,755416,211749,2589968,1491128,31989853,13867608,4866145,1218849,6621599,3598852,3478698,928068,1136618,12364296,3108465,1403555,10006143,25534663,5019903,1792660,1116498,6674172,1977984,1173068,27808593,7314581,422507,2471320,793280,153791,7176473,5003511,3204570,63855022,3335363,8122362,1913725,1216720,6201095,7876060,1563104,4380363,27532985,3997760,3430743,1985217,6878625,4862977,3967557,808103,4833840,0
2014-08-26,543367,1029094,270025,3581363,2281189,45918813,22103599,6743147,2215493,2393929,4222828,1559462,1499767,2433337,21305164,3969815,1247592,7660993,31613527,3891112,1352806,902823,2471279,2258961,1096903,34836651,3136652,595098,2733605,730088,231463,4822254,5455114,4244667,47298324,3034985,5638431,1762398,1464906,7718916,2086527,1909215,5597183,13823452,2874141,3355910,1792293,6534860,3603438,2026450,1299690,3822014,0
2014-08-27,866103,757003,410281,5163143,1658129,34239121,10792855,2488729,1315272,1370790,4334185,5142811,900067,1523265,28520586,9173979,1147411,7562380,12578164,2576944,976153,942401,1419615,1965052,876305,19074974,2851017,449907,1189340,1412367,89720,3791780,1748211,4095159,47873708,2540485,5162351,1527255,1154488,6193715,1087507,3299558,3860063,17696284,3757626,4331205,2054478,5242706,4151668,1804348,448258,2575366,0
2014-08-28,1123701,544198,477970,2781898,3146248,38158697,10674338,4813614,1641695,2523896,4680097,1052980,1012461,2552256,21379124,3270305,1460944,15588535,18631478,3297757,1740779,943926,2858626,2386156,715545,22817891,4091099,1089064,2416211,1100211,173062,7525381,5684131,5023499,58330373,2554886,2926611,2492209,1429743,5110812,2690153,1836557,3104519,20999242,4227494,3528469,2801862,10312184,3466762,2313243,1203453,3465468,0
2014-08-29,1473300,1131831,418722,3280263,1847546,39793813,19832711,2451468,2295170,1720667,8504004,2843715,1838676,1469975,20493058,3252017,1463265,15742384,16430554,3684122,1247224,603318,1078984,1496992,764950,26234587,6188397,293016,1062285,1257936,128342,6243306,4011136,3906382,65906598,3182121,2525197,1857370,1736981,8893254,1343438,2667143,5367707,22748398,5453250,7684232,3076358,5863721,4139087,2309226,1304493,3019315,0
2014-09-02,1029287,3917884,219035,3458655,6009439,48128976,14537069,2618563,2572655,1997866,5133360,1198144,1930451,2192402,20259900,23397017,2332031,14530371,45629241,10128581,1863665,1017883,2765272,9544806,1305913,38818975,5386078,642254,1794884,3493449,540234,5726634,2227540,9038560,72425793,6032460,13665049,2356753,1738410,8423128,2393969,6617805,8648420,29530812,7161268,5688847,11691947,12781660,5076754,9520168,739391,3078561,0
2014-09-03,1311668,882729,494763,2847495,2649628,51700418,15491747,5157644,3270119,1293871,3535636,2367690,1442948,1605111,19053288,2459183,2012724,21303366,18812586,3415925,1109328,571537,4705900,1336846,1421939,33267077,8656888,394930,3356634,838279,330275,4765555,1811150,3465411,57461742,4414998,3012563,2254028,1523948,9408983,3572051,3135606,7190860,19619614,5298274,6891593,2391429,8466979,5421859,2606647,475304,2742468,0
2014-09-04,1308945,773966,431115,3761576,3126632,41676675,11043004,4264344,1945119,2467658,4163458,1298684,1190952,1180379,21393027,6786759,2054086,13873392,48013757,7310640,2154904,1221921,1850290,2446322,822353,26525384,10891617,953171,3786847,4901921,159118,7603036,3379639,5638503,85236442,3533534,3930915,2032524,1591152,8460073,2049108,5777028,12292306,25303698,6932712,5213177,4379644,9236748,6231386,3739068,1549152,6499770,0
2014-09-05,798456,712865,463586,3403608,3369374,53037396,9374310,2767218,1611020,927965,6100170,1668071,2079382,3481151,19852726,3154621,2751069,13531627,29706742,3490704,1055054,1320939,1275638,2834866,1119306,26940137,13249490,739009,2484406,1557322,233177,7355172,1852150,5331723,102176784,4547372,2862546,2285634,1490403,12796379,1868979,3076804,8775410,24374704,9282290,7026224,5066997,9054199,6349371,2670541,854916,4454863,0
2014-09-08,895295,578903,253029,3142466,3004464,50222951,13282614,3498135,1051330,1457188,4486566,4789151,1646346,2992172,33286772,1882571,1905694,8804455,44416567,7508620,2477930,635332,1852646,1762058,1033190,20347446,8470290,773796,2571633,1133015,304868,5045885,1671516,6785229,64145745,2855203,4121742,3472338,1416202,10875627,2023328,2303773,10978153,21744014,5321122,6387058,4229622,6788388,7204787,2500814,1318809,6031739,0
2014-09-09,689510,1534258,570624,4255228,2392248,85940610,15015047,5383583,1562427,2993792,6389512,9765581,3521883,3095437,35239244,3459850,1857173,15416566,29675790,6157321,2562462,756620,2098785,2989336,1247764,36390492,7008127,490269,2142877,1853438,164409,6886184,3794466,6194943,88590876,2109601,4335053,2389669,1296103,16864569,1925982,3160475,10003697,31217439,5796623,8562663,3452679,13415010,6667272,2558377,1468218,4690220,0
2014-09-10,974367,1476590,275063,4595967,4423993,57440068,14634796,2768791,1925628,1309780,6317145,3046969,1286223,2341101,26109689,2109941,2924609,22866062,33863746,7022579,4582936,758455,3576214,1268554,1239295,23060927,14574031,449399,2532420,1894778,343254,7983177,2478064,4799496,67251103,5094424,4544083,3369312,1290855,9892474,2406447,6364045,10433270,31329881,5448497,7237241,4186400,10540442,7039628,2872167,1404109,6344037,0
2014-09-11,753477,1504200,494827,3026406,3702844,70624497,12136680,3111982,1476882,1136734,10623525,2529636,1714966,1778825,18716961,3986207,1680763,17574079,29476194,7618266,2614546,671121,1762643,2105757,766950,27078656,6990089,1010472,2982353,1300161,300627,6330378,1396557,15727365,66823558,8150699,4060978,3158052,1617325,16440685,1850917,4262712,12505767,29802611,5785511,10322240,3924650,9360484,6360282,2439625,974615,6379256,0
2014-09-12,1327615,1537653,148044,5000985,4117608,85786015,12022918,6412604,2071398,1638346,9992272,2081214,4552404,3600157,50357455,11566879,1559133,24857352,32421604,8129457,1945397,833504,4333580,3115247,1250655,32893604,26158126,1165554,8177885,1296947,123589,6435417,1892246,7633849,117478516,4112858,3173683,5664295,2477253,12908614,5429056,3883011,15440306,34926794,9045786,5555691,5778436,17442530,7340348,2913379,1057439,4937424,0
2014-09-15,1210783,1223719,228688,5131633,1884302,68507793,8709543,1495262,2201249,1619129,5599446,10883813,1229952,1209572,23358541,4747816,3139363,15170526,20102465,4778579,1031242,1192710,1843534,3029002,1206328,41648041,10275724,677778,2935522,3575620,241725,6247860,1338185,3560922,76401421,3201360,2831406,4031426,3846239,8249816,2811578,3191047,13391313,20872654,7027303,6882164,6104911,10828172,6082501,2920145,918226,7119317,0
2014-09-16,850970,1033760,139176,5950278,3374430,97318581,14405100,2186355,4884594,1460046,10978950,2782370,1822833,2664266,35946203,2247426,1985522,40882909,27000461,6544481,1545393,1332907,3448197,9836753,1101827,51367474,12545152,1169014,3596224,1567617,230698,8817663,1686510,5956627,116200722,5180554,3724538,3866038,1242455,16662402,2061374,3317535,13455648,31966231,7319358,11911364,8388425,12227817,6907896,2846775,2077900,7084593,0
2014-09-17,707246,1000302,111865,8498822,3477489,76121704,19753935,2920540,2817441,2755175,8309846,2172421,1504145,2023857,29358185,11784093,1937370,22206378,41435424,8328712,1810058,1269783,10493731,4295917,1193230,45548233,18717913,1630633,4150519,1763289,104823,8658120,7464331,8743498,151265896,5156237,4581026,3340168,2085218,17700018,5232628,5159894,11069342,44589241,9723296,7654467,10475985,15543421,6704292,6408878,1906404,7249461,0
2014-09-18,707596,738960,192882,6459542,4688100,50513912,14467478,3686804,3857216,11300735,5038693,2101973,714176,1381226,29676857,1498450,1933493,17461097,35030860,5368874,1568494,449140,2403580,3455072,759588,24722412,14133699,1083851,6164842,1521217,185927,5574404,3856476,6335868,94990300,4312736,3064602,3321014,1829160,6974992,2583310,4484899,12284681,51710609,8057246,7395314,6364783,12497584,5460682,2812582,2121207,7679136,0
2014-09-19,929889,672051,432542,9342500,3720991,88033081,11800470,1425869,1813334,1955415,6893944,4069549,2567421,2831801,27381491,2234801,1884999,27467711,51690900,10931243,1743192,822792,2463025,4963930,1202489,52460118,12912047,894086,5690622,739017,231991,7029756,2741171,20921763,121649147,3403046,3178170,3465454,1932966,9872552,5390309,6075521,9474841,50520369,9271200,15727192,5411862,9657364,6833544,5923648,2503759,7169463,0
2014-09-22,592391,1027713,227347,4898383,4089523,83094024,29390761,5329614,5139292,1729744,6344930,3343595,3206683,2469835,33109577,1786496,1564514,28739772,41175539,7602075,2641006,1075418,5716292,3042877,1306546,45800592,16170478,448042,3557540,1729397,180947,6914244,13440291,10505363,125552758,3948406,3608211,2511334,2333101,8417145,5182541,3837224,10630668,32311214,10709015,6380423,6516527,12310735,4005694,5424512,3605310,10463386,0
2014-09-23,705231,886942,236977,5523151,4807114,82990709,18721745,4154812,2825003,2668067,4905642,5089617,2035803,1865858,27842526,2534882,1473929,28489680,34631480,4667327,2307079,1001071,3904047,2891108,1650232,51616824,8117154,715190,4519851,904405,148912,7244573,2670815,6465882,111393319,2732683,5579539,5408578,1965294,9503311,4025202,2965467,9140463,32435004,8630008,5968495,6715596,9807859,7833909,5492525,1591052,8655569,0
2014-09-24,836713,1301092,201474,5815707,3209230,55218861,12589888,3439156,2831803,1279534,6295710,1719496,1826390,2077314,25690631,2181784,1691685,28033436,29477369,5518416,2539346,1046759,5613197,3065240,929130,34323127,14179013,673884,3716539,786715,301945,8222599,2354181,8813775,107275635,6151193,2979397,4459309,2364260,24576472,4206992,4279073,24743541,35970129,8569761,7144473,14707257,8346848,8120933,6343060,2283884,10390108,0
2014-09-25,1161869,1280317,565333,8911865,6569139,68810746,15639282,3039211,4118212,2690802,10557407,2371218,2003551,2329561,28195378,2456990,2796139,23506603,35894795,7640357,3118146,1474805,2070512,2388461,1588375,49733609,13593285,606715,3929473,1375210,132844,12021377,5468548,12271946,150300028,4266504,5654372,5150076,3000939,10642981,4070949,4704977,13436425,54148487,10761402,9351600,11438429,9645222,11661538,4639618,4113412,9432723,0
2014-09-26,1729491,761494,285415,6063449,4279970,54551815,14040200,2914928,2003983,2731595,9660546,2144832,2060529,1787922,22922083,1961402,1293133,16690861,30222945,4185425,6305924,1203873,2062605,2959470,1137419,26473277,11235277,864841,2343650,3295014,160990,9348726,4520877,4735415,103546740,3034612,5434009,3992411,2227487,10346570,2061988,4727476,11484758,39952866,5838989,4881540,3935186,6809676,6513229,2593399,1878098,6994577,0
2014-09-29,7243748,1501031,256789,5170197,4627407,74209568,17351811,3040379,4694775,1364135,9354463,7237944,1782442,1564348,51786831,5809216,1480402,25085775,22893395,4051047,2450795,832514,1742716,3024908,1276401,30619676,10660154,474774,2831227,3628249,237755,8415242,4060561,4741806,95111605,3333458,4571745,3798635,2828096,9813520,2249649,9104047,15454328,38330607,7664446,4826367,11255763,5575091,10284128,6848666,1906924,7252712,0
2014-09-30,2335365,1576473,327402,5496439,4258446,87704450,17807627,7717398,4983352,2328113,9123708,7590803,2579369,4036051,42316474,4941066,1627349,26128385,44049307,10174560,2873177,1242334,5431271,4368761,1931749,55596881,13405970,3544486,2027588,1716080,289011,8033240,2094275,18837569,131302082,11592683,3970454,4720416,2140592,17054344,4356839,7832937,21741488,33087426,12379985,6760543,7123663,11610388,7581741,4428332,2589731,15376237,0
2014-10-01,6605180,1442590,459700,11030604,8272735,109935982,21791140,3050434,3306839,1971757,14357871,3146593,2616057,5137022,34697947,4771155,1729110,27048059,32614981,7024201,3839477,2041437,3396541,13017339,3220461,88630419,15041302,1561945,5748731,1973484,371969,13525266,5581619,11173865,177797862,6886260,6010112,6004427,3990407,16451408,4863468,11288135,18978821,51387426,20308387,13059195,18044817,17635704,11141664,6556951,2953623,13089775,0
2014-10-02,4826810,2061885,357291,9093707,12944942,92886394,21687559,3453471,4509637,3669058,14342125,3634866,3526870,4036329,29688187,7735013,3557901,39844311,30790548,6352009,2517566,1593914,4366338,5643863,2978953,71834884,11970372,1350848,3984889,1891220,504424,15768422,7792270,8326569,157285182,8464736,7033288,4035036,3237540,13899546,5815045,9073452,29246461,56466171,13006973,13376786,16952601,13245009,7225190,7484608,2823441,17038028,0
